ID,EXTRACTION_DATE,CIRCULATING_SUPPLY,TOTAL_SUPPLY,MAX_SUPPLY,USD_PRICE,VOLUME_24_HOURS,PERCENT_CHANGE_1,PERCENT_CHANGE_24,PERCENT_CHANGE_7_DAYS,MARKET_CAP,LAST_UPDATED
52,2019-04-24 17:09:41,42004966728.0,99991643723,100000000000.0,0.3,1485182601.06,-0.83,-7.82,-10.01,12568384066.07,2019-04-24 17:09:03
512,2019-04-24 17:09:41,19405181188.42,104922376416,,0.1,293714976.41,-1.12,-9.11,-11.71,1988077015.96,2019-04-24 17:09:02
1027,2019-04-24 17:09:41,105793746.44,105793746,,163.77,7516343070.26,-0.71,-6.11,-1.79,17326090178.08,2019-04-24 17:09:19
1,2019-04-24 17:14:42,17663012.0,17663012,21000000.0,5475.09,16977545626.94,-0.27,-2.33,4.4,96706580326.75,2019-04-24 17:13:33
2,2019-04-24 17:14:42,61481358.59,61481359,84000000.0,72.4,3184767013.63,-0.07,-6.98,-9.1,4451339806.8,2019-04-24 17:14:04
52,2019-04-24 17:14:42,42004966728.0,99991643723,100000000000.0,0.3,1490712123.3,-0.6,-7.64,-9.87,12591567234.59,2019-04-24 17:14:02
512,2019-04-24 17:14:42,19405181188.42,104922376416,,0.1,294153647.91,-1.0,-9.09,-11.69,1988609399.32,2019-04-24 17:14:03
1027,2019-04-24 17:14:42,105793746.44,105793746,,163.67,7241746564.84,-0.67,-6.16,-1.85,17315681991.68,2019-04-24 17:14:21
1,2019-04-24 17:19:42,17663012.0,17663012,21000000.0,5474.17,16985071561.68,-0.24,-2.36,4.38,96690326150.5,2019-04-24 17:18:28
2,2019-04-24 17:19:42,61481558.59,61481559,84000000.0,72.27,3185184134.87,-0.18,-7.15,-9.26,4442967910.15,2019-04-24 17:19:03
52,2019-04-24 17:19:42,42004966728.0,99991643723,100000000000.0,0.3,1492065640.35,-0.53,-7.65,-9.91,12589012626.09,2019-04-24 17:19:04
512,2019-04-24 17:19:42,19405181188.42,104922376416,,0.1,294749547.5,-0.9,-9.05,-11.67,1989081122.08,2019-04-24 17:19:03
1027,2019-04-24 17:19:42,105793934.44,105793934,,163.7,7240526705.74,-0.53,-6.14,-1.83,17318645989.78,2019-04-24 17:19:22
1,2019-04-24 17:24:43,17663012.0,17663012,21000000.0,5472.18,16998393711.3,-0.23,-2.41,4.35,96655154490.09,2019-04-24 17:23:30
2,2019-04-24 17:24:43,61481558.59,61481559,84000000.0,72.37,3191161252.55,0.09,-7.01,-9.13,4449264542.76,2019-04-24 17:24:03
52,2019-04-24 17:24:43,42004966728.0,99991643723,100000000000.0,0.3,1491238903.98,-0.49,-7.71,-9.99,12580006558.59,2019-04-24 17:24:02
512,2019-04-24 17:24:43,19405181188.42,104922376416,,0.1,295209450.22,-0.71,-8.98,-11.6,1990683379.06,2019-04-24 17:24:01
1,2019-04-24 11:09:36,17662625.0,17662625,21000000.0,5461.78,16225570334.75,-0.59,-1.97,4.3,96469407218.97,2019-04-24 11:09:27
2,2019-04-24 11:09:36,61477958.59,61477959,84000000.0,72.03,2908318598.6,0.04,-8.29,-9.83,4428020526.61,2019-04-24 11:09:04
52,2019-04-24 11:09:36,42004966728.0,99991643723,100000000000.0,0.3,1401093318.59,-0.31,-7.79,-7.99,12632481288.98,2019-04-24 11:09:03
512,2019-04-24 11:09:36,19405180988.42,104922376416,,0.1,280872994.24,-0.8,-8.71,-10.39,2012949629.58,2019-04-24 11:09:02
1027,2019-04-24 11:09:36,105790389.75,105790390,,164.82,7064394014.34,-0.17,-5.95,-1.06,17436754136.83,2019-04-24 11:09:19
1,2019-04-24 11:14:37,17662625.0,17662625,21000000.0,5461.6,16224540776.3,-0.59,-1.97,4.3,96466253954.87,2019-04-24 11:13:30
2,2019-04-24 11:14:37,61477958.59,61477959,84000000.0,72.05,2909201326.55,0.04,-8.26,-9.79,4429260568.8,2019-04-24 11:14:06
52,2019-04-24 11:14:37,42004966728.0,99991643723,100000000000.0,0.3,1402074908.62,-0.39,-7.83,-8.06,12625831966.64,2019-04-24 11:14:03
512,2019-04-24 11:14:37,19405180988.42,104922376416,,0.1,281365965.37,-0.8,-8.72,-10.4,2012802404.56,2019-04-24 11:14:03
1027,2019-04-24 11:14:37,105790389.75,105790390,,164.73,7069303133.22,-0.27,-6.02,-1.12,17426467192.21,2019-04-24 11:14:21
1,2019-04-24 11:19:38,17662687.0,17662687,21000000.0,5452.26,16293906699.85,-0.76,-2.19,4.12,96301483563.32,2019-04-24 11:19:28
2,2019-04-24 11:19:38,61478158.59,61478159,84000000.0,71.83,2909195965.99,-0.25,-8.54,-10.05,4416057640.76,2019-04-24 11:19:04
52,2019-04-24 11:19:38,42004966728.0,99991643723,100000000000.0,0.3,1403278565.24,-0.66,-8.06,-8.3,12594495985.03,2019-04-24 11:19:03
512,2019-04-24 11:19:38,19405180988.42,104922376416,,0.1,282045299.38,-0.95,-8.92,-10.58,2008771000.28,2019-04-24 11:19:02
1027,2019-04-24 11:19:38,105790583.31,105790583,,164.67,7084117861.44,-0.35,-6.06,-1.15,17420503078.7,2019-04-24 11:19:20
1,2019-04-24 11:24:39,17662687.0,17662687,21000000.0,5451.7,16344685113.32,-0.77,-2.22,4.11,96291637746.79,2019-04-24 11:24:28
2,2019-04-24 11:24:39,61478158.59,61478159,84000000.0,71.97,2923933892.46,-0.07,-8.36,-9.87,4424724831.71,2019-04-24 11:24:04
52,2019-04-24 11:24:39,42004966728.0,99991643723,100000000000.0,0.3,1411394927.97,-0.52,-7.89,-8.14,12617703452.16,2019-04-24 11:24:03
512,2019-04-24 11:24:39,19405180988.42,104922376416,,0.1,282992861.92,-0.87,-8.83,-10.5,2010635684.97,2019-04-24 11:24:03
1027,2019-04-24 11:24:39,105790583.31,105790583,,164.64,7114834102.82,-0.43,-6.08,-1.16,17417206026.2,2019-04-24 11:24:21
1,2019-04-24 11:29:40,17662687.0,17662687,21000000.0,5455.43,16975210829.39,-0.7,-2.17,4.18,96357567314.01,2019-04-24 11:29:29
2,2019-04-24 11:29:40,61478158.59,61478159,84000000.0,72.14,2924490234.57,0.14,-8.14,-9.65,4434788597.65,2019-04-24 11:29:03
52,2019-04-24 11:29:40,42004966728.0,99991643723,100000000000.0,0.3,1415346966.27,-0.36,-7.69,-7.97,12643763895.84,2019-04-24 11:29:03
512,2019-04-24 11:29:40,19405180988.42,104922376416,,0.1,283651602.76,-0.73,-8.7,-10.37,2013532059.92,2019-04-24 11:29:03
1027,2019-04-24 11:29:40,105790583.31,105790583,,164.71,7295210239.46,-0.45,-6.04,-1.12,17424387984.82,2019-04-24 11:29:20
1,2019-04-24 11:34:41,17662687.0,17662687,21000000.0,5462.38,16423752397.18,-0.55,-2.06,4.32,96480357207.11,2019-04-24 11:34:29
2,2019-04-24 11:34:41,61478158.59,61478159,84000000.0,72.31,2946627128.62,0.45,-7.9,-9.42,4445705938.08,2019-04-24 11:34:04
52,2019-04-24 11:34:41,42004966728.0,99991643723,100000000000.0,0.3,1419505809.48,-0.17,-7.5,-7.81,12668334108.61,2019-04-24 11:34:03
512,2019-04-24 11:34:41,19405180988.42,104922376416,,0.1,284539916.66,-0.44,-8.42,-10.1,2019616286.51,2019-04-24 11:34:03
1027,2019-04-24 11:34:41,105790583.31,105790583,,165.07,7130827999.41,-0.23,-5.83,-0.9,17462796740.22,2019-04-24 11:34:21
1,2019-04-24 11:39:42,17662712.0,17662712,21000000.0,5469.23,16465804775.36,-0.42,-1.94,4.45,96601376033.19,2019-04-24 11:38:32
2,2019-04-24 11:39:42,61478283.59,61478284,84000000.0,72.51,2954546697.56,0.83,-7.63,-9.16,4457974402.56,2019-04-24 11:39:03
52,2019-04-24 11:39:42,42004966728.0,99991643723,100000000000.0,0.3,1425343339.17,0.03,-7.36,-7.69,12686613434.59,2019-04-24 11:39:02
512,2019-04-24 11:39:42,19405180988.42,104922376416,,0.1,285371982.77,-0.4,-8.37,-10.07,2020377580.89,2019-04-24 11:39:02
1027,2019-04-24 11:39:42,105790775.87,105790776,,165.13,7142032165.41,-0.16,-5.78,-0.86,17469500114.74,2019-04-24 11:39:21
1,2019-04-24 11:44:43,17662712.0,17662712,21000000.0,5464.43,16513083120.78,-0.34,-2.05,4.36,96516572462.08,2019-04-24 11:44:27
2,2019-04-24 11:44:43,61478283.59,61478284,84000000.0,72.74,2973481144.34,1.26,-7.32,-8.86,4472205618.64,2019-04-24 11:44:02
52,2019-04-24 11:44:43,42004966728.0,99991643723,100000000000.0,0.3,1428736527.14,0.14,-7.35,-7.71,12686991706.04,2019-04-24 11:44:02
512,2019-04-24 11:44:43,19405180988.42,104922376416,,0.1,286835616.96,-0.07,-8.12,-9.83,2025767980.2,2019-04-24 11:44:02
1027,2019-04-24 11:44:43,105790775.87,105790776,,165.37,7153117792.17,0.07,-5.64,-0.71,17494825204.71,2019-04-24 11:44:20
1,2019-04-24 11:49:44,17662712.0,17662712,21000000.0,5462.34,17146773091.45,-0.38,-2.08,4.32,96479784740.74,2019-04-24 11:48:31
2,2019-04-24 11:49:44,61478283.59,61478284,84000000.0,72.85,2994130732.89,1.41,-7.17,-8.72,4478728858.39,2019-04-24 11:49:03
52,2019-04-24 11:49:44,42004966728.0,99991643723,100000000000.0,0.3,1431474252.02,0.33,-7.25,-7.63,12699719063.52,2019-04-24 11:49:02
512,2019-04-24 11:49:44,19405180988.42,104922376416,,0.1,288044982.22,0.27,-7.87,-9.59,2031072844.02,2019-04-24 11:49:02
1027,2019-04-24 11:49:44,105790775.87,105790776,,165.51,7599893421.99,0.24,-5.55,-0.63,17509955724.77,2019-04-24 11:49:22
1,2019-04-24 11:54:45,17662712.0,17662712,21000000.0,5466.18,17182658296.63,-0.1,-2.04,4.39,96547573124.24,2019-04-24 11:54:28
2,2019-04-24 11:54:45,61478283.59,61478284,84000000.0,72.91,3006512772.63,1.47,-7.08,-8.64,4482295123.96,2019-04-24 11:54:04
52,2019-04-24 11:54:45,42004966728.0,99991643723,100000000000.0,0.3,1434107992.39,0.53,-7.14,-7.55,12713856529.33,2019-04-24 11:54:05
512,2019-04-24 11:54:45,19405180988.42,104922376416,,0.1,288810452.86,0.42,-7.84,-9.59,2031260598.63,2019-04-24 11:54:03
1027,2019-04-24 11:54:45,105790775.87,105790776,,165.6,7605979686.51,0.35,-5.5,-0.57,17519120555.83,2019-04-24 11:54:22
1,2019-04-24 11:59:46,17662737.0,17662737,21000000.0,5462.51,16624202651.29,-0.09,-2.11,4.32,96482940026.2,2019-04-24 11:59:27
2,2019-04-24 11:59:46,61478483.59,61478484,84000000.0,72.79,3019751019.59,1.28,-7.22,-8.79,4475053670.85,2019-04-24 11:59:05
52,2019-04-24 11:59:46,42004966728.0,99991643723,100000000000.0,0.3,1434525012.15,0.45,-7.27,-7.71,12694302222.39,2019-04-24 11:59:02
512,2019-04-24 11:59:46,19405180988.42,104922376416,,0.1,289028916.4,0.24,-8.09,-9.85,2025346396.63,2019-04-24 11:59:02
1027,2019-04-24 11:59:46,105790952.87,105790953,,165.6,7182247788.31,0.41,-5.5,-0.57,17518691137.21,2019-04-24 11:59:21
1,2019-04-24 12:04:47,17662737.0,17662737,21000000.0,5459.56,16564193481.99,-0.15,-2.17,4.26,96430705017.72,2019-04-24 12:03:30
2,2019-04-24 12:04:47,61478483.59,61478484,84000000.0,72.69,3017901212.85,1.11,-7.34,-8.91,4468825547.08,2019-04-24 12:04:04
52,2019-04-24 12:04:47,42004966728.0,99991643723,100000000000.0,0.3,1431704034.91,0.53,-7.26,-7.72,12694718894.52,2019-04-24 12:04:03
512,2019-04-24 12:04:47,19405180988.42,104922376416,,0.1,287807483.73,0.22,-8.23,-10.0,2022080702.08,2019-04-24 12:04:02
1027,2019-04-24 12:04:47,105790952.87,105790953,,165.56,7139458271.37,0.46,-5.52,-0.6,17514613990.07,2019-04-24 12:04:19
1,2019-04-24 12:19:50,17662762.0,17662762,21000000.0,5478.14,16692097599.04,0.4,-1.9,4.61,96759145195.25,2019-04-24 12:19:28
2,2019-04-24 12:19:50,61478808.59,61478809,84000000.0,72.94,3064377130.29,1.25,-6.96,-8.58,4484545448.06,2019-04-24 12:19:05
52,2019-04-24 12:19:50,42004966728.0,99991643723,100000000000.0,0.3,1439260528.11,0.71,-7.06,-7.57,12722298852.41,2019-04-24 12:19:03
512,2019-04-24 12:19:50,19405180988.42,104922376416,,0.1,290088543.15,0.98,-7.66,-9.49,2033589701.52,2019-04-24 12:19:02
1027,2019-04-24 12:19:50,105791144.37,105791144,,165.98,7176341316.46,0.78,-5.27,-0.34,17559449487.25,2019-04-24 12:19:22
1,2019-04-24 12:24:51,17662762.0,17662762,21000000.0,5481.89,16717062059.49,0.45,-1.85,4.68,96825274418.45,2019-04-24 12:24:29
2,2019-04-24 12:24:51,61478808.59,61478809,84000000.0,72.92,3071145275.48,1.14,-6.98,-8.6,4483153141.83,2019-04-24 12:24:03
52,2019-04-24 12:24:51,42004966728.0,99991643723,100000000000.0,0.3,1442915801.82,0.73,-6.97,-7.5,12734427210.29,2019-04-24 12:24:03
512,2019-04-24 12:24:51,19405180988.42,104922376416,,0.1,290525813.73,0.85,-7.74,-9.58,2031503787.15,2019-04-24 12:24:03
1027,2019-04-24 12:24:51,105791144.37,105791144,,165.83,7180057931.68,0.65,-5.36,-0.43,17543800731.05,2019-04-24 12:24:20
1,2019-04-24 12:29:52,17662762.0,17662762,21000000.0,5480.46,16758328259.07,0.42,-1.89,4.65,96800031809.84,2019-04-24 12:29:28
2,2019-04-24 12:29:52,61478808.59,61478809,84000000.0,72.98,3093811965.66,1.06,-6.88,-8.51,4486886797.39,2019-04-24 12:29:03
52,2019-04-24 12:29:52,42004966728.0,99991643723,100000000000.0,0.3,1448071628.67,0.82,-6.82,-7.36,12755388643.88,2019-04-24 12:29:03
512,2019-04-24 12:29:52,19405180988.42,104922376416,,0.1,291074159.86,0.95,-7.57,-9.43,2034997298.24,2019-04-24 12:29:02
1027,2019-04-24 12:29:52,105791144.37,105791144,,165.91,7207003589.07,0.64,-5.31,-0.38,17551665157.66,2019-04-24 12:29:20
1,2019-04-24 12:34:53,17662762.0,17662762,21000000.0,5483.76,16770525777.68,0.48,-1.83,4.71,96858272568.87,2019-04-24 12:33:33
2,2019-04-24 12:34:53,61478808.59,61478809,84000000.0,72.98,3101723338.96,0.83,-6.87,-8.51,4486854716.06,2019-04-24 12:34:05
52,2019-04-24 12:34:53,42004966728.0,99991643723,100000000000.0,0.3,1450278039.51,0.68,-6.83,-7.39,12754227785.84,2019-04-24 12:34:06
512,2019-04-24 12:34:53,19405180988.42,104922376416,,0.1,291123678.04,0.8,-7.53,-9.41,2035404718.73,2019-04-24 12:34:03
1027,2019-04-24 12:34:53,105791144.37,105791144,,165.79,7185617612.83,0.46,-5.37,-0.44,17539004190.08,2019-04-24 12:34:21
1,2019-04-24 12:39:54,17662775.0,17662775,21000000.0,5480.78,16798810725.34,0.38,-1.9,4.66,96805778440.82,2019-04-24 12:38:29
2,2019-04-24 12:39:54,61478933.59,61478934,84000000.0,72.96,3113628539.73,0.58,-6.88,-8.53,4485602279.85,2019-04-24 12:39:03
52,2019-04-24 12:39:54,42004966728.0,99991643723,100000000000.0,0.3,1455577171.17,0.75,-6.65,-7.21,12779886696.82,2019-04-24 12:39:02
512,2019-04-24 12:39:54,19405180988.42,104922376416,,0.1,291448514.27,0.57,-7.57,-9.46,2034263100.52,2019-04-24 12:39:03
1027,2019-04-24 12:39:54,105791349.5,105791349,,165.79,7184139176.71,0.34,-5.37,-0.44,17538778935.53,2019-04-24 12:39:19
1,2019-04-24 12:44:55,17662775.0,17662775,21000000.0,5481.87,16809976089.5,0.34,-1.89,4.68,96825051164.87,2019-04-24 12:43:31
2,2019-04-24 12:44:55,61478933.59,61478934,84000000.0,72.96,3122380157.39,0.4,-6.88,-8.53,4485294383.95,2019-04-24 12:44:03
52,2019-04-24 12:44:55,42004966728.0,99991643723,100000000000.0,0.3,1461000398.59,0.89,-6.47,-7.05,12804802132.94,2019-04-24 12:44:03
512,2019-04-24 12:44:55,19405180988.42,104922376416,,0.1,291886566.29,0.48,-7.51,-9.42,2035148857.57,2019-04-24 12:44:03
1027,2019-04-24 12:44:55,105791349.5,105791349,,165.72,7188436436.99,0.21,-5.41,-0.48,17531362982.45,2019-04-24 12:44:20
1,2019-04-24 12:49:56,17662775.0,17662775,21000000.0,5484.12,16819234021.47,0.36,-1.87,4.72,96864807727.54,2019-04-24 12:48:32
2,2019-04-24 12:49:56,61478933.59,61478934,84000000.0,72.89,3121558077.92,0.21,-6.96,-8.61,4481141303.81,2019-04-24 12:49:03
52,2019-04-24 12:49:56,42004966728.0,99991643723,100000000000.0,0.3,1462720846.65,0.85,-6.48,-7.06,12805024543.87,2019-04-24 12:49:02
512,2019-04-24 12:49:56,19405180988.42,104922376416,,0.1,292305114.27,0.43,-7.5,-9.43,2034922266.77,2019-04-24 12:49:02
1027,2019-04-24 12:49:56,105791349.5,105791349,,165.76,7191479069.58,0.17,-5.39,-0.45,17536131784.92,2019-04-24 12:49:22
1,2019-04-24 12:54:57,17662775.0,17662775,21000000.0,5481.91,16821758834.08,0.32,-1.92,4.68,96825690784.82,2019-04-24 12:53:29
2,2019-04-24 12:54:57,61478933.59,61478934,84000000.0,72.77,3114985799.85,-0.05,-7.11,-8.75,4473985029.53,2019-04-24 12:54:04
52,2019-04-24 12:54:57,42004966728.0,99991643723,100000000000.0,0.3,1461486835.39,0.57,-6.74,-7.34,12770237951.02,2019-04-24 12:54:03
512,2019-04-24 12:54:57,19405180988.42,104922376416,,0.1,291599328.54,0.33,-7.54,-9.49,2033698612.15,2019-04-24 12:54:04
1027,2019-04-24 12:54:57,105791349.5,105791349,,165.72,7631198700.68,0.12,-5.41,-0.48,17531345790.72,2019-04-24 12:54:22
1,2019-04-24 12:59:58,17662775.0,17662775,21000000.0,5478.08,17436715375.86,0.26,-2.02,4.6,96758053545.94,2019-04-24 12:59:29
2,2019-04-24 12:59:58,61479108.59,61479109,84000000.0,72.67,3120237365.55,-0.23,-7.24,-8.87,4467652563.64,2019-04-24 12:59:04
52,2019-04-24 12:59:58,42004966728.0,99991643723,100000000000.0,0.3,1463744646.85,0.55,-6.73,-7.35,12771020720.92,2019-04-24 12:59:03
512,2019-04-24 12:59:58,19405180988.42,104922376416,,0.1,290943533.4,0.01,-7.8,-9.75,2027744130.23,2019-04-24 12:59:03
1027,2019-04-24 12:59:58,105791509.69,105791510,,165.65,7635274204.98,0.02,-5.45,-0.52,17524550244.16,2019-04-24 12:59:22
1,2019-04-24 13:04:59,17662775.0,17662775,21000000.0,5480.7,16757135528.43,0.31,-1.97,4.65,96804349216.58,2019-04-24 13:03:31
2,2019-04-24 13:04:59,61479108.59,61479109,84000000.0,72.69,3113929433.85,-0.22,-7.22,-8.84,4468881717.95,2019-04-24 13:04:05
52,2019-04-24 13:04:59,42004966728.0,99991643723,100000000000.0,0.3,1460618321.97,0.54,-6.73,-7.36,12772339555.31,2019-04-24 13:04:02
512,2019-04-24 13:04:59,19405180988.42,104922376416,,0.1,290070065.71,-0.01,-7.78,-9.75,2027727482.56,2019-04-24 13:04:02
1027,2019-04-24 13:04:59,105791509.69,105791510,,165.7,7161673113.08,0.01,-5.42,-0.49,17529565374.67,2019-04-24 13:04:22
1,2019-04-24 13:56:35,17662775.0,17662775,21000000.0,5481.97,16835640881.13,-0.01,-2.1,4.66,96826861497.57,2019-04-24 13:55:31
2,2019-04-24 13:56:35,61479458.59,61479459,84000000.0,72.01,3094597895.28,-1.05,-8.12,-9.64,4427099340.84,2019-04-24 13:56:04
52,2019-04-24 13:56:35,42004966728.0,99991643723,100000000000.0,0.3,1469965205.59,-0.82,-7.49,-8.25,12674084537.73,2019-04-24 13:56:02
512,2019-04-24 13:56:35,19405181088.42,104922376416,,0.1,291594906.66,-1.18,-8.51,-10.61,2008597228.62,2019-04-24 13:56:03
1027,2019-04-24 13:56:35,105792032.69,105792033,,164.93,7414006210.18,-0.47,-5.87,-0.95,17448136586.93,2019-04-24 13:56:21
1,2019-04-24 14:01:36,17662787.0,17662787,21000000.0,5477.27,17398509351.34,-0.11,-2.19,4.57,96743908610.23,2019-04-24 14:00:33
2,2019-04-24 14:01:36,61479583.59,61479584,84000000.0,71.84,3086969864.38,-1.22,-8.33,-9.85,4416744616.66,2019-04-24 14:01:05
52,2019-04-24 14:01:36,42004966728.0,99991643723,100000000000.0,0.3,1466945307.19,-1.04,-7.74,-8.52,12639744448.89,2019-04-24 14:01:04
512,2019-04-24 14:01:36,19405181088.42,104922376416,,0.1,291240904.19,-1.22,-8.61,-10.71,2006297249.86,2019-04-24 14:01:03
1027,2019-04-24 14:01:36,105792032.69,105792033,,164.71,7190433067.8,-0.58,-6.0,-1.09,17425195327.88,2019-04-24 14:01:25
1027,2019-04-24 17:24:43,105793934.44,105793934,,163.55,7468103298.85,-0.5,-6.23,-1.92,17302205668.02,2019-04-24 17:24:21
1,2019-04-24 17:29:44,17663012.0,17663012,21000000.0,5472.68,17007613331.7,-0.16,-2.42,4.36,96663953003.35,2019-04-24 17:28:30
2,2019-04-24 17:29:44,61481558.59,61481559,84000000.0,72.32,3192556387.4,0.22,-7.07,-9.18,4446347066.81,2019-04-24 17:29:05
52,2019-04-24 17:29:44,42004966728.0,99991643723,100000000000.0,0.3,1490664547.2,-0.37,-7.7,-10.01,12580313743.01,2019-04-24 17:29:04
512,2019-04-24 17:29:44,19405181188.42,104922376416,,0.1,295047082.61,-0.73,-9.12,-11.73,1987719128.36,2019-04-24 17:29:02
1027,2019-04-24 17:29:44,105793934.44,105793934,,163.56,7248496887.87,-0.34,-6.23,-1.91,17303173936.0,2019-04-24 17:29:20
1,2019-04-24 17:34:45,17663012.0,17663012,21000000.0,5473.03,16996436971.63,-0.09,-2.43,4.37,96670149781.26,2019-04-24 17:33:32
2,2019-04-24 17:34:45,61481558.59,61481559,84000000.0,72.35,3197471156.58,0.4,-7.03,-9.14,4447935603.15,2019-04-24 17:34:03
52,2019-04-24 17:34:45,42004966728.0,99991643723,100000000000.0,0.3,1488975264.44,-0.24,-7.7,-10.04,12578705436.14,2019-04-24 17:34:03
512,2019-04-24 17:34:45,19405181188.42,104922376416,,0.1,295117433.8,-0.48,-9.04,-11.66,1989596297.08,2019-04-24 17:34:02
1027,2019-04-24 17:34:45,105793934.44,105793934,,163.33,7238061304.05,-0.33,-6.35,-2.05,17279360739.52,2019-04-24 17:34:22
1,2019-04-24 17:39:46,17663012.0,17663012,21000000.0,5469.97,16991715949.39,-0.08,-2.5,4.31,96616131960.13,2019-04-24 17:38:32
2,2019-04-24 17:39:46,61481683.59,61481684,84000000.0,72.31,3200625842.05,0.45,-7.07,-9.18,4445553971.43,2019-04-24 17:39:03
52,2019-04-24 17:39:46,42004966728.0,99991643723,100000000000.0,0.3,1489034175.27,-0.15,-7.68,-10.05,12579358214.96,2019-04-24 17:39:03
512,2019-04-24 17:39:46,19405181188.42,104922376416,,0.1,295370898.83,-0.43,-9.07,-11.69,1988878302.0,2019-04-24 17:39:02
1027,2019-04-24 17:39:46,105794118.69,105794119,,163.26,7242090805.73,-0.3,-6.38,-2.09,17271887609.98,2019-04-24 17:39:21
1,2019-04-24 17:44:47,17663012.0,17663012,21000000.0,5469.71,16993754394.71,-0.05,-2.53,4.3,96611509926.11,2019-04-24 17:43:33
2,2019-04-24 17:44:47,61481683.59,61481684,84000000.0,71.96,3195735659.7,0.03,-7.51,-9.6,4424421441.2,2019-04-24 17:44:04
52,2019-04-24 17:44:47,42004966728.0,99991643723,100000000000.0,0.3,1490561769.5,-0.14,-7.72,-10.12,12572555986.97,2019-04-24 17:44:03
512,2019-04-24 17:44:47,19405181188.42,104922376416,,0.1,295615504.91,-0.57,-9.25,-11.86,1985198676.51,2019-04-24 17:44:02
1027,2019-04-24 17:44:47,105794118.69,105794119,,162.94,7641656782.69,-0.45,-6.55,-2.28,17238577493.18,2019-04-24 17:44:22
1,2019-04-24 17:49:48,17663012.0,17663012,21000000.0,5465.26,17005065271.13,-0.12,-2.62,4.22,96533030483.25,2019-04-24 17:48:34
2,2019-04-24 17:49:48,61481683.59,61481684,84000000.0,72.06,3202863807.11,0.19,-7.38,-9.47,4430590630.44,2019-04-24 17:49:06
52,2019-04-24 17:49:48,42004966728.0,99991643723,100000000000.0,0.3,1491370203.02,-0.38,-7.99,-10.41,12534031377.42,2019-04-24 17:49:05
512,2019-04-24 17:49:48,19405181188.42,104922376416,,0.1,296025319.56,-0.65,-9.38,-11.99,1982277383.6,2019-04-24 17:49:03
1027,2019-04-24 17:49:48,105794118.69,105794119,,162.95,7237789661.36,-0.4,-6.54,-2.27,17239345671.9,2019-04-24 17:49:23
1,2019-04-24 17:54:49,17663012.0,17663012,21000000.0,5465.17,17667686797.71,-0.1,-2.64,4.22,96531408270.72,2019-04-24 17:53:31
2,2019-04-24 17:54:49,61481683.59,61481684,84000000.0,71.96,3215187848.12,-0.01,-7.51,-9.59,4424153864.04,2019-04-24 17:54:04
52,2019-04-24 17:54:49,42004966728.0,99991643723,100000000000.0,0.3,1493118078.62,-0.3,-7.92,-10.37,12542271132.9,2019-04-24 17:54:03
512,2019-04-24 17:54:49,19405181188.42,104922376416,,0.1,296228529.85,-0.52,-9.34,-11.95,1983283708.65,2019-04-24 17:54:02
1027,2019-04-24 17:54:49,105794118.69,105794119,,163.11,7340144989.55,-0.3,-6.44,-2.17,17256373866.47,2019-04-24 17:54:21
1,2019-04-24 17:59:50,17663012.0,17663012,21000000.0,5466.72,17023847658.14,-0.08,-2.63,4.25,96558827640.28,2019-04-24 17:58:28
2,2019-04-24 17:59:50,61481883.59,61481884,84000000.0,71.92,3208405801.76,-0.22,-7.56,-9.64,4421596156.65,2019-04-24 17:59:04
52,2019-04-24 17:59:50,42004966728.0,99991643723,100000000000.0,0.3,1492863458.63,-0.47,-8.07,-10.56,12519158749.59,2019-04-24 17:59:02
512,2019-04-24 17:59:50,19405181188.42,104922376416,,0.1,296540703.66,-0.53,-9.37,-11.99,1982585811.61,2019-04-24 17:59:03
1027,2019-04-24 17:59:50,105794308.06,105794308,,162.97,7480566201.24,-0.42,-6.51,-2.25,17241733335.46,2019-04-24 17:59:21
1,2019-04-24 18:04:50,17663012.0,17663012,21000000.0,5457.54,16912777589.23,-0.3,-2.83,4.08,96396572446.38,2019-04-24 18:04:28
2,2019-04-24 18:04:50,61481883.59,61481884,84000000.0,71.93,3204254426.14,-0.3,-7.53,-9.61,4422526648.89,2019-04-24 18:04:04
